customer,customer_country,fraud_flag,timestamp,counterparty,counterparty_country,type,ccy,amount
P52769772532121,UK,N,2/24/21 17:10,4.62433E+13,CN,DIVIDEND,CNY,70934.96
P52769772532121,UK,N,5/27/21 15:45,4.62433E+13,CN,DIVIDEND,GBP,15342.67
P52769772532121,UK,N,6/15/21 2:58,4.62433E+13,CN,DIVIDEND,GBP,15482.88
P52769772532121,UK,N,6/29/21 1:47,4.62433E+13,CN,DIVIDEND,GBP,15000
P52769772532121,UK,N,7/2/21 2:31,4.62433E+13,CN,DIVIDEND,CNY,70657.1
P52769772532121,UK,N,8/15/21 18:05,4.62433E+13,CN,DIVIDEND,CNY,70519.32
P52769772532121,UK,N,9/6/21 4:04,4.62433E+13,CN,DIVIDEND,GBP,15531.76
P52769772532121,UK,N,10/27/21 17:06,9.67359E+13,CN,DIVIDEND,USD,27596.26
P52769772532121,UK,N,11/28/21 16:56,4.62433E+13,CN,DIVIDEND,GBP,15379.39
P52769772532121,UK,N,2/9/21 17:54,9.67359E+13,CN,INVESTMENT,GBP,27493.49
P52769772532121,UK,N,2/25/21 20:05,9.67359E+13,CN,INVESTMENT,SGD,45879.96
P52769772532121,UK,N,3/24/21 11:46,9.67359E+13,CN,INVESTMENT,SGD,46064.45
P52769772532121,UK,N,4/20/21 16:23,9.67359E+13,CN,INVESTMENT,CNY,27618.87
P52769772532121,UK,N,6/13/21 22:16,9.67359E+13,CN,INVESTMENT,SGD,46350.02
P52769772532121,UK,N,8/10/21 20:43,9.67359E+13,CN,INVESTMENT,CNY,27751.48
P52769772532121,UK,N,8/12/21 2:08,4.62433E+13,CN,INVESTMENT,BRL,15453.08
P52769772532121,UK,N,8/17/21 10:45,9.67359E+13,,INVESTMENT,CNY,27402.11
P52769772532121,UK,N,9/11/21 15:23,9.67359E+13,CN,INVESTMENT,CNY,27609.32
P52769772532121,UK,N,10/9/21 3:02,9.67359E+13,CN,INVESTMENT,CNY,27757.21
P52769772532121,UK,N,11/10/21 20:53,9.67359E+13,CN,INVESTMENT,GBP,27173.02
P52769772532121,UK,N,12/16/21 16:17,9.67359E+13,CN,INVESTMENT,USD,27557.54
P52769772532121,UK,Y,8/10/21 20:43,1.98236E+13,CN,OTHER,CNY,16833.15
P52769772532121,UK,Y,3/27/21 3:17,8.78785E+13,CN,PAYMENT,CNY,15316.88
P52769772532121,UK,Y,3/27/21 9:41,2.89952E+13,CN,PAYMENT,CNY,8213.16
P52769772532121,UK,Y,3/28/21 1:01,4.21532E+13,CN,PAYMENT,CNY,55210.03
P52769772532121,UK,Y,3/28/21 2:15,5.76155E+13,CN,PAYMENT,CNY,30202.33
P52769772532121,UK,Y,3/28/21 3:22,3.42456E+13,CN,PAYMENT,CNY,12255.08
P52769772532121,UK,Y,3/28/21 3:31,7.95643E+13,CN,PAYMENT,CNY,21891.14
P52769772532121,UK,Y,3/28/21 3:33,2.57965E+13,CN,PAYMENT,CNY,46188.31
P52769772532121,UK,Y,8/10/21 15:06,5.27972E+13,CN,PAYMENT,CNY,190327.1
P52769772532121,UK,Y,8/10/21 18:31,4.83472E+13,CN,PAYMENT,CNY,25413.1
P52769772532121,UK,Y,8/10/21 19:59,2.1247E+13,CN,PAYMENT,CNY,26000
P52769772532121,UK,Y,8/10/21 20:03,3.99838E+13,CN,PAYMENT,CNY,31168.31
P52769772532121,UK,Y,8/10/21 20:04,2.44199E+13,CN,PAYMENT,CNY,11686.23
P52769772532121,UK,Y,8/10/21 20:23,6.84178E+13,CN,PAYMENT,CNY,5166.61
P52769772532121,UK,Y,8/10/21 20:51,2.16912E+13,CN,PAYMENT,CNY,89198.33
P52769772532121,UK,Y,8/10/21 21:11,7.93814E+13,CN,PAYMENT,CNY,1581.54
P52769772532121,UK,Y,8/10/21 22:10,1.13614E+13,CN,PAYMENT,CNY,73162.02
P52769772532121,UK,N,1/23/21 18:20,4.62433E+13,CN,TRANSFER,CNY,485643.72
P52769772532121,UK,N,3/13/21 12:38,4.62433E+13,CN,TRANSFER,CNY,485728.37
P52769772532121,UK,N,4/9/21 1:23,4.62433E+13,CN,TRANSFER,GBP,46544.63
P52769772532121,UK,N,4/30/21 0:43,4.62433E+13,CN,TRANSFER,CNY,486702.79
P52769772532121,UK,N,5/3/21 17:43,4.62433E+13,CN,TRANSFER,CNY,485693.11
P52769772532121,UK,N,5/31/21 1:30,4.62433E+13,CN,TRANSFER,CNY,484862.85
P52769772532121,UK,N,6/27/21 6:15,4.62433E+13,CN,TRANSFER,GBP,46962.52
P52769772532121,UK,N,7/8/21 20:20,4.62433E+13,CN,TRANSFER,CNY,486531.52
P52769772532121,UK,N,7/15/21 16:57,4.62433E+13,CN,TRANSFER,CNY,484760.67
P52769772532121,UK,N,8/28/21 13:46,4.62433E+13,,TRANSFER,CNY,485782.5
P52769772532121,UK,N,10/11/21 23:25,4.62433E+13,CN,TRANSFER,GBP,47095.1
P52769772532121,UK,N,10/15/21 20:10,4.62433E+13,CN,TRANSFER,GBP,46471.98
P52769772532121,UK,N,10/30/21 9:19,4.62433E+13,CN,TT,SGD,484666.83
P52769772532121,UK,N,9/18/21 5:41,1.67324E+13,,DIVIDEND,SGD,18687.69
P52769772532121,UK,N,1/4/21 23:38,1.67324E+13,FR,INTEREST,EUR,43897.21
P52769772532121,UK,N,1/7/21 17:57,1.67324E+13,FR,INTEREST,EUR,44200
P52769772532121,UK,N,1/25/21 13:16,1.67324E+13,FR,INTEREST,GBP,19000
P52769772532121,UK,N,1/30/21 19:39,1.67324E+13,FR,INTEREST,EUR,44275.91
P52769772532121,UK,N,2/12/21 4:41,1.67324E+13,FR,INTEREST,EUR,43948.52
P52769772532121,UK,N,2/12/21 22:00,1.67324E+13,FR,INTEREST,GBP,18568.38
P52769772532121,UK,N,3/16/21 20:40,1.67324E+13,FR,INTEREST,GBP,18545.54
P52769772532121,UK,N,3/27/21 15:10,1.67324E+13,FR,INTEREST,GBP,18608.42
P52769772532121,UK,N,4/12/21 11:40,1.67324E+13,FR,INTEREST,EUR,43716.44
P52769772532121,UK,N,4/20/21 1:35,1.67324E+13,FR,INTEREST,EUR,44221.45
P52769772532121,UK,N,5/7/21 16:06,1.67324E+13,FR,INTEREST,GBP,18440.16
P52769772532121,UK,N,5/14/21 16:32,1.67324E+13,FR,INTEREST,EUR,44000
P52769772532121,UK,N,5/15/21 0:56,1.67324E+13,FR,INTEREST,EUR,43446.28
P52769772532121,UK,N,5/29/21 17:18,1.67324E+13,,INTEREST,GBP,18523.45
P52769772532121,UK,N,5/31/21 23:05,1.67324E+13,FR,INTEREST,GBP,18000
P52769772532121,UK,N,6/10/21 23:08,1.67324E+13,FR,INTEREST,GBP,18611.92
P52769772532121,UK,N,6/18/21 21:32,1.67324E+13,FR,INTEREST,GBP,19000
P52769772532121,UK,N,6/26/21 14:37,1.67324E+13,FR,INTEREST,EUR,43857.04
P52769772532121,UK,N,7/22/21 3:05,1.67324E+13,FR,INTEREST,EUR,43795.23
P52769772532121,UK,N,8/13/21 21:01,1.67324E+13,,INTEREST,GBP,18587.93
P52769772532121,UK,N,9/17/21 12:19,1.67324E+13,FR,INTEREST,GBP,18684.8
P52769772532121,UK,N,10/6/21 15:37,1.67324E+13,FR,INTEREST,EUR,43543.01
P52769772532121,UK,N,11/12/21 17:19,1.67324E+13,FR,INTEREST,GBP,18598.3
P52769772532121,UK,N,11/15/21 15:08,1.67324E+13,FR,INTEREST,GBP,18400
P52769772532121,UK,N,11/15/21 18:15,1.67324E+13,FR,INTEREST,EUR,44201.41
P52769772532121,UK,N,11/25/21 2:48,1.67324E+13,FR,INTEREST,EUR,43869.17
P52769772532121,UK,N,12/1/21 14:50,1.67324E+13,FR,INTEREST,EUR,44069.87
P52769772532121,UK,N,12/23/21 21:36,1.67324E+13,FR,INTEREST,GBP,18449.07
P66373643989186,US,N,4/23/21 15:28,2.99889E+13,DE,INTEREST,USD,27695.43
P66373643989186,US,N,8/6/21 1:20,2.99889E+13,DE,INTEREST,USD,27513.52
P66373643989186,US,N,9/22/21 22:27,2.99889E+13,DE,INTEREST,EUR,68705.42
P66373643989186,US,N,3/25/21 19:29,2.99889E+13,DE,OTHER,HKD,46064.87
P66373643989186,US,N,6/13/21 18:38,2.99889E+13,DE,PAYMENT,HKD,9904.41
P66373643989186,US,N,10/30/21 3:33,2.99889E+13,DE,TRANSFER,INR,46103.66
P66373643989186,US,N,12/24/21 1:49,2.99889E+13,DE,TRANSFER,USD,9994.85
P66373643989186,US,N,1/28/21 3:44,2.99889E+13,DE,TT,EUR,46599.31
P66373643989186,US,N,2/4/21 2:02,2.99889E+13,DE,TT,EUR,46473.24
P66373643989186,US,N,3/25/21 8:04,2.99889E+13,DE,TT,USD,9886.05
P66373643989186,US,N,4/13/21 3:16,2.99889E+13,DE,TT,EUR,46010.51
P66373643989186,US,N,4/20/21 4:21,2.99889E+13,DE,TT,EUR,46629.49
P66373643989186,US,N,4/24/21 9:58,2.99889E+13,DE,TT,EUR,46000
P66373643989186,US,N,4/27/21 6:13,2.99889E+13,,TT,EUR,46016.76
P66373643989186,US,N,6/29/21 1:21,2.99889E+13,DE,TT,EUR,46770.03
P66373643989186,US,N,7/8/21 23:03,2.99889E+13,DE,TT,EUR,46370.89
P66373643989186,US,N,8/23/21 0:08,2.99889E+13,DE,TT,EUR,46358.24
P66373643989186,US,N,9/4/21 9:57,2.99889E+13,,TT,EUR,46305.71
P66373643989186,US,N,9/10/21 0:05,2.99889E+13,DE,TT,EUR,46109.76
P66373643989186,US,N,12/2/21 0:17,2.99889E+13,DE,TT,EUR,46163.93
P66373643989186,US,N,12/13/21 4:25,2.99889E+13,,TT,EUR,46434.25
P66373643989186,US,N,4/17/21 5:52,9.15215E+13,JP,DIVIDEND,USD,430.62
P66373643989186,US,N,6/21/21 5:27,9.15215E+13,JP,DIVIDEND,JPY,1783000
P66373643989186,US,N,12/27/21 21:17,9.15215E+13,JP,DIVIDEND,USD,397.65
P66373643989186,US,N,6/10/21 3:56,7.81539E+13,,PAYMENT,USD,71183.62
P66373643989186,US,N,5/19/21 10:22,9.15215E+13,JP,TT,USD,60000
P66373643989186,US,N,6/27/21 6:28,9.15215E+13,JP,TT,JPY,7211112.84
P66373643989186,US,N,7/7/21 23:27,9.15215E+13,JP,TT,USD,60608.62
P66373643989186,US,N,7/15/21 6:48,9.15215E+13,,TT,JPY,7213009.27
P66373643989186,US,N,7/21/21 22:06,9.15215E+13,JP,TT,USD,60035.17
P66373643989186,US,N,9/7/21 5:25,9.15215E+13,JP,TT,JPY,7208154.48
P66373643989186,US,N,9/18/21 22:48,6.21555E+13,,BILLING,USD,8400.82
P66373643989186,US,N,10/5/21 9:37,6.21555E+13,US,BILLING,HKD,8236.7
P66373643989186,US,N,11/7/21 21:15,6.21555E+13,US,BILLING,USD,8236.33
P66373643989186,US,N,3/30/21 3:06,6.21555E+13,US,DIVIDEND,INR,68458.14
P66373643989186,US,N,2/22/21 4:11,6.21555E+13,US,INVESTMENT,USD,8142.22
P66373643989186,US,N,1/14/21 9:01,6.21555E+13,US,PAYMENT,USD,68304.69
P66373643989186,US,N,2/22/21 6:31,6.21555E+13,US,PAYMENT,USD,68724.1
P66373643989186,US,N,4/6/21 23:33,6.21555E+13,US,PAYMENT,USD,68462.36
P66373643989186,US,N,8/5/21 18:50,6.21555E+13,US,PAYMENT,USD,68301.43
P68755181269737,US,N,1/4/21 6:26,1.25566E+13,IN,DIVIDEND,USD,72088.33
P68755181269737,US,N,1/24/21 21:57,1.25566E+13,IN,DIVIDEND,USD,71970.21
P68755181269737,US,N,5/21/21 4:53,1.25566E+13,IN,DIVIDEND,BRL,288521.72
P68755181269737,US,N,5/27/21 5:28,1.25566E+13,IN,DIVIDEND,INR,2000000
P68755181269737,US,N,5/30/21 8:19,1.25566E+13,IN,DIVIDEND,INR,2351052.66
P68755181269737,US,N,8/18/21 20:37,1.25566E+13,IN,DIVIDEND,BRL,288410.95
P68755181269737,US,N,8/24/21 21:49,1.25566E+13,IN,DIVIDEND,INR,2351755.3
P68755181269737,US,N,11/9/21 3:06,1.25566E+13,,DIVIDEND,USD,71846.29
P68755181269737,US,N,11/14/21 22:27,1.25566E+13,IN,DIVIDEND,USD,72000
P68755181269737,US,N,11/29/21 21:48,1.25566E+13,IN,DIVIDEND,USD,72240.33
P68755181269737,US,N,12/20/21 3:32,1.25566E+13,IN,DIVIDEND,INR,2350342.9
P68755181269737,US,N,7/1/21 0:02,1.25566E+13,,INTEREST,HKD,71929.44
P68755181269737,US,N,2/24/21 4:03,1.25566E+13,IN,TT,INR,2901169.78
P68755181269737,US,N,3/2/21 6:46,1.25566E+13,IN,TT,USD,56773.3
P68755181269737,US,N,5/27/21 3:01,1.25566E+13,IN,TT,BRL,183397.76
P68755181269737,US,N,8/9/21 0:29,1.25566E+13,IN,TT,INR,2893493.74
P68755181269737,US,N,8/20/21 4:58,1.25566E+13,,TT,BRL,184274.19
P68755181269737,US,N,9/13/21 1:54,1.25566E+13,IN,TT,USD,57261.62
P68755181269737,US,N,9/21/21 23:24,1.25566E+13,IN,TT,BRL,184000
P68755181269737,US,N,10/20/21 5:58,1.25566E+13,IN,TT,BRL,184348.83
P68755181269737,US,N,11/18/21 20:45,1.25566E+13,IN,TT,BRL,185196.03
P68755181269737,US,Y,4/14/21 5:41,8.25965E+13,JP,DIVIDEND,INR,12772515.05
P68755181269737,US,Y,4/7/21 4:14,8.25965E+13,JP,INVESTMENT,USD,75000
P68755181269737,US,Y,11/21/21 8:28,8.25965E+13,JP,INVESTMENT,USD,5433.81
P68755181269737,US,Y,11/21/21 13:43,8.25965E+13,,INVESTMENT,USD,5433.81
P68755181269737,US,Y,11/21/21 16:21,8.25965E+13,JP,INVESTMENT,USD,5433.81
P68755181269737,US,Y,11/21/21 17:54,8.25965E+13,JP,INVESTMENT,USD,5439.65
P68755181269737,US,Y,11/21/21 17:54,8.25965E+13,,INVESTMENT,USD,5439.65
P68755181269737,US,Y,11/21/21 17:55,8.25965E+13,JP,INVESTMENT,USD,5439.65
P68755181269737,US,Y,11/21/21 17:55,8.25965E+13,JP,INVESTMENT,USD,5433.81
P68755181269737,US,Y,11/21/21 17:56,8.25965E+13,JP,INVESTMENT,USD,5433.81
P68755181269737,US,N,1/18/21 0:27,5.19764E+13,US,DIVIDEND,USD,38204.89
P68755181269737,US,N,1/18/21 10:49,5.19764E+13,US,DIVIDEND,USD,38700.76
P68755181269737,US,N,2/10/21 7:52,6.66117E+13,US,DIVIDEND,JPY,1185235.57
P68755181269737,US,N,2/11/21 18:38,6.66117E+13,US,DIVIDEND,USD,4470.1
P68755181269737,US,N,3/2/21 6:24,5.19764E+13,,DIVIDEND,USD,38502.39
P68755181269737,US,N,3/10/21 20:08,6.66117E+13,US,DIVIDEND,JPY,1185448.4
P68755181269737,US,N,4/16/21 2:24,5.19764E+13,US,DIVIDEND,USD,38563.42
P68755181269737,US,N,4/22/21 3:07,6.66117E+13,US,DIVIDEND,USD,4503.38
P68755181269737,US,N,6/7/21 18:05,6.66117E+13,US,DIVIDEND,USD,4364.71
P68755181269737,US,N,7/22/21 22:37,5.19764E+13,US,DIVIDEND,USD,38477.47
P68755181269737,US,N,8/16/21 21:02,6.66117E+13,US,DIVIDEND,USD,4426.64
P68755181269737,US,N,9/7/21 22:43,5.19764E+13,US,DIVIDEND,USD,38226.38
P68755181269737,US,N,9/18/21 0:15,5.19764E+13,,DIVIDEND,USD,38150.75
P68755181269737,US,N,10/12/21 21:48,6.66117E+13,US,DIVIDEND,JPY,1184688.53
P68755181269737,US,N,10/17/21 21:55,6.66117E+13,US,DIVIDEND,JPY,1185132.73
P68755181269737,US,N,11/3/21 23:45,5.19764E+13,US,DIVIDEND,USD,38226.92
P68755181269737,US,N,12/1/21 3:35,6.66117E+13,USA,DIVIDEND,USD,4405.05
P68755181269737,US,N,12/7/21 23:08,5.19764E+13,US,DIVIDEND,USD,38180.03
P68755181269737,US,N,9/1/21 8:00,5.19764E+13,US,INTEREST,USD,38487.12
P68755181269737,US,N,1/3/21 1:50,5.19764E+13,,OTHER,JPY,38355
P68755181269737,US,N,2/9/21 5:26,6.66117E+13,US,OTHER,BRL,834390.4
P68755181269737,US,N,2/9/21 17:55,8.25965E+13,USA,OTHER,USD,17703.88
P68755181269737,US,N,2/20/21 3:21,8.25965E+13,US,OTHER,USD,17711.06
P68755181269737,US,N,3/5/21 22:53,8.25965E+13,US,OTHER,USD,17474.27
P68755181269737,US,N,4/6/21 3:17,8.25965E+13,US,OTHER,GBP,60424.12
P68755181269737,US,N,5/29/21 6:49,8.25965E+13,US,OTHER,GBP,60424.38
P68755181269737,US,N,7/15/21 0:51,8.25965E+13,US,OTHER,USD,17300.76
P68755181269737,US,N,9/26/21 4:09,8.25965E+13,US,OTHER,USD,17533.64
P68755181269737,US,N,10/5/21 5:01,8.25965E+13,,OTHER,GBP,60439.58
P68755181269737,US,N,10/8/21 6:01,8.25965E+13,US,OTHER,USD,17567.41
P68755181269737,US,N,10/21/21 1:13,8.25965E+13,US,OTHER,GBP,59823.68
P68755181269737,US,N,11/18/21 5:42,8.25965E+13,US,OTHER,GBP,60258.01
P68755181269737,US,N,12/23/21 10:07,8.25965E+13,US,OTHER,GBP,59896.97
P68755181269737,US,N,1/7/21 14:19,6.66117E+13,US,PAYMENT,JPY,834513.49
P68755181269737,US,N,3/21/21 8:51,6.66117E+13,US,PAYMENT,JPY,835123.97
P68755181269737,US,N,5/25/21 4:33,6.66117E+13,US,PAYMENT,USD,12056
P68755181269737,US,N,6/25/21 1:46,6.66117E+13,US,PAYMENT,USD,12158.35
P68755181269737,US,N,7/11/21 3:44,5.19764E+13,US,PAYMENT,HKD,17618.98
P68755181269737,US,N,8/27/21 0:54,6.66117E+13,US,PAYMENT,JPY,832555.83
P68755181269737,US,N,8/31/21 2:50,6.66117E+13,,PAYMENT,USD,12127.73
P68755181269737,US,N,9/11/21 0:48,6.66117E+13,US,PAYMENT,JPY,833909.48
P68755181269737,US,N,4/28/21 1:12,8.25965E+13,,TRANSFER,USD,45552.28
P68755181269737,US,N,5/1/21 2:24,8.25965E+13,US,TRANSFER,USD,45490.26
P68755181269737,US,N,5/22/21 9:39,8.25965E+13,US,TRANSFER,GBP,28986.34
P68755181269737,US,N,5/28/21 4:31,8.25965E+13,USA,TRANSFER,USD,45629.57
P68755181269737,US,N,6/3/21 6:07,8.25965E+13,US,TRANSFER,USD,45958.84
P68755181269737,US,N,8/26/21 4:46,8.25965E+13,US,TRANSFER,GBP,29429.51
P68755181269737,US,N,9/4/21 23:39,8.25965E+13,US,TRANSFER,USD,45792.93
P68755181269737,US,N,9/8/21 6:57,8.25965E+13,US,TRANSFER,GBP,29317.69
P68755181269737,US,N,9/22/21 8:36,8.25965E+13,US,TRANSFER,GBP,29100
P68755181269737,US,N,11/5/21 5:49,8.25965E+13,US,TRANSFER,GBP,29000
P68755181269737,US,N,12/6/21 10:34,8.25965E+13,,TRANSFER,GBP,29287.99
P68755181269737,US,N,3/1/21 9:43,5.19764E+13,US,TT,USD,17706.43
P68755181269737,US,N,3/23/21 19:11,5.19764E+13,US,TT,USD,17650.7
P68755181269737,US,N,3/28/21 8:28,5.19764E+13,US,TT,USD,17669.41
P68755181269737,US,N,4/3/21 4:12,5.19764E+13,US,TT,USD,17532.48
P68755181269737,US,N,6/27/21 7:25,8.25965E+13,US,TT,HKD,45663.04
P68755181269737,US,N,7/8/21 21:58,5.19764E+13,,TT,USD,17700
P68755181269737,US,N,7/18/21 7:12,5.19764E+13,US,TT,USD,17711.28
P68755181269737,US,N,7/27/21 5:22,5.19764E+13,US,TT,USD,17710.33
P69485168569757,US,N,9/8/21 5:55,9.14223E+13,DE,DIVIDEND,SGD,73302.06
P69485168569757,US,N,2/7/21 3:41,2.32566E+13,FR,BILLING,USD,46303.12
P69485168569757,US,N,3/23/21 3:21,2.32566E+13,FR,BILLING,EUR,28895.71
P69485168569757,US,N,7/9/21 1:43,2.32566E+13,FR,BILLING,USD,46136.11
P69485168569757,US,N,7/10/21 9:27,2.32566E+13,FR,BILLING,EUR,28661.57
P69485168569757,US,N,9/2/21 20:45,2.32566E+13,,BILLING,USD,46163.74
P69485168569757,US,N,9/4/21 18:01,2.32566E+13,FR,BILLING,USD,46514.47
P69485168569757,US,N,10/19/21 22:37,2.32566E+13,FR,BILLING,SGD,17075.41
P69485168569757,US,N,11/23/21 20:10,2.32566E+13,FR,BILLING,USD,46279.44
P69485168569757,US,N,12/21/21 22:18,2.32566E+13,FR,BILLING,USD,46511.92
P69485168569757,US,N,10/17/21 22:37,2.32566E+13,,DIVIDEND,BRL,38911.86
P69485168569757,US,N,1/20/21 23:08,2.32566E+13,FR,INVESTMENT,SGD,39041.64
P69485168569757,US,N,1/23/21 22:53,2.32566E+13,FR,INVESTMENT,EUR,67569.51
P69485168569757,US,N,2/25/21 5:06,2.32566E+13,,INVESTMENT,SGD,38965.07
P69485168569757,US,N,3/7/21 5:39,2.32566E+13,FR,INVESTMENT,EUR,67703.3
P69485168569757,US,N,4/11/21 3:54,2.32566E+13,FR,INVESTMENT,USD,72943.09
P69485168569757,US,N,7/20/21 9:22,2.32566E+13,FR,INVESTMENT,EUR,68111.61
P69485168569757,US,N,8/24/21 5:50,2.32566E+13,FR,INVESTMENT,USD,72816.66
P69485168569757,US,N,9/16/21 6:13,2.32566E+13,FR,INVESTMENT,SGD,38843.88
P69485168569757,US,N,11/30/21 3:24,2.32566E+13,FR,INVESTMENT,SGD,38900.65
P69485168569757,US,N,11/30/21 23:58,2.32566E+13,,INVESTMENT,USD,73054.39
P69485168569757,US,N,12/7/21 12:03,2.32566E+13,FR,INVESTMENT,USD,73000
P69485168569757,US,N,12/7/21 21:05,2.32566E+13,FR,INVESTMENT,EUR,67958.4
P69485168569757,US,N,9/15/21 23:50,2.32566E+13,FR,PAYMENT,EUR,72781.73
P69485168569757,US,N,7/26/21 5:06,7.67282E+13,JP,BILLING,HKD,6754877.73
P69485168569757,US,N,2/20/21 19:11,4.62265E+13,JP,INVESTMENT,EUR,43959.94
P69485168569757,US,N,3/28/21 21:55,4.62265E+13,JP,INVESTMENT,USD,44300
P69485168569757,US,N,5/8/21 21:33,4.62265E+13,JP,INVESTMENT,USD,44000
P69485168569757,US,N,8/18/21 3:27,4.62265E+13,,INVESTMENT,JPY,676946.51
P69485168569757,US,N,8/29/21 2:49,4.62265E+13,JP,INVESTMENT,JPY,677692.77
P69485168569757,US,N,12/13/21 1:34,4.62265E+13,JP,INVESTMENT,JPY,676886.61
P69485168569757,US,N,1/13/21 5:11,7.67282E+13,JP,OTHER,USD,64759.66
P69485168569757,US,N,1/13/21 20:58,7.67282E+13,JP,OTHER,JPY,6760992.24
P69485168569757,US,N,1/30/21 7:25,7.67282E+13,JP,OTHER,USD,64689.75
P69485168569757,US,N,2/11/21 11:09,7.67282E+13,JP,OTHER,USD,64851.15
P69485168569757,US,N,2/22/21 8:45,7.67282E+13,JP,OTHER,JPY,6760874.31
P69485168569757,US,N,2/26/21 11:33,7.67282E+13,JP,OTHER,USD,64845.61
P69485168569757,US,N,3/13/21 6:41,7.67282E+13,,OTHER,USD,64792.04
P69485168569757,US,N,3/26/21 18:39,7.67282E+13,JP,OTHER,USD,65047.34
P69485168569757,US,N,4/12/21 4:34,7.67282E+13,JP,OTHER,JPY,6760345.07
P69485168569757,US,N,5/26/21 1:39,7.67282E+13,JP,OTHER,JPY,6758761.3
P69485168569757,US,N,7/13/21 9:43,7.67282E+13,JP,OTHER,USD,64789.61
P69485168569757,US,N,7/29/21 2:15,7.67282E+13,JP,OTHER,USD,64798.73
P69485168569757,US,N,7/31/21 8:01,7.67282E+13,JP,OTHER,USD,64640.95
P69485168569757,US,N,7/31/21 19:01,7.67282E+13,JP,OTHER,JPY,6758786.76
P69485168569757,US,N,8/15/21 2:31,7.67282E+13,,OTHER,USD,65079.61
P69485168569757,US,N,8/30/21 19:38,7.67282E+13,JP,OTHER,JPY,"6,752,537.52"
P69485168569757,US,Y,1/29/21 12:40,7.67282E+13,,PAYMENT,JPY,"3,600,000"
P69485168569757,US,N,2/2/21 23:53,7.67282E+13,JP,PAYMENT,JPY,3700000
P69485168569757,US,N,2/6/21 1:29,7.67282E+13,JP,PAYMENT,SGD,3646843.41
P69485168569757,US,N,2/11/21 21:26,7.67282E+13,JP,PAYMENT,USD,49178.73
P69485168569757,US,N,2/25/21 22:44,7.67282E+13,JP,PAYMENT,USD,49084.54
P69485168569757,US,N,4/11/21 4:50,7.67282E+13,JP,PAYMENT,USD,49337.09
P69485168569757,US,N,4/19/21 2:52,7.67282E+13,,PAYMENT,JPY,3646598.57
P69485168569757,US,N,6/15/21 22:45,7.67282E+13,JP,PAYMENT,INR,49409.42
P69485168569757,US,N,6/21/21 3:10,4.62265E+13,JP,PAYMENT,USD,678460.19
P69485168569757,US,N,6/22/21 7:06,7.67282E+13,,PAYMENT,USD,49256.33
P69485168569757,US,N,6/22/21 20:02,7.67282E+13,JP,PAYMENT,USD,48803.38
P69485168569757,US,N,9/16/21 23:21,7.67282E+13,JP,PAYMENT,JPY,3648729.49
P69485168569757,US,N,9/23/21 20:29,7.67282E+13,JP,PAYMENT,USD,49078.12
P69485168569757,US,Y,9/23/21 20:29,7.67282E+13,,PAYMENT,USD,60000
P69485168569757,US,Y,10/26/21 16:53,7.67282E+13,JP,PAYMENT,JPY,3600000
P69485168569757,US,Y,11/22/21 23:29,7.67282E+13,JP,PAYMENT,USD,"$60,000 "
P69485168569757,US,N,11/25/21 21:21,7.67282E+13,JP,PAYMENT,JPY,3648625.22
P69485168569757,US,N,4/3/21 18:17,4.62265E+13,JP,TT,USD,20441.37
P69485168569757,US,N,5/19/21 0:51,4.62265E+13,JP,TT,USD,20000
P69485168569757,US,N,5/23/21 4:29,4.62265E+13,JP,TT,HKD,9281212.65
P69485168569757,US,N,12/17/21 5:14,4.62265E+13,JP,TT,JPY,9279665.99
P71166168797394,SG,N,1/12/21 12:15,3.17855E+13,,BILLING,BRL,151813.54
P71166168797394,SG,N,3/17/21 13:55,3.17855E+13,BR,BILLING,BRL,152279.9
P71166168797394,SG,N,3/22/21 15:53,3.17855E+13,BR,BILLING,SGD,22619.34
P71166168797394,SG,N,3/25/21 15:22,3.17855E+13,BR,BILLING,SGD,22433.36
P71166168797394,SG,N,4/11/21 16:41,3.17855E+13,BR,BILLING,BRL,152000
P71166168797394,SG,N,5/6/21 22:53,3.17855E+13,,BILLING,BRL,152165.26
P71166168797394,SG,N,5/16/21 7:58,3.17855E+13,BR,BILLING,BRL,151777.49
P71166168797394,SG,N,6/28/21 12:48,3.17855E+13,BR,BILLING,SGD,22635.73
P71166168797394,SG,N,8/17/21 12:36,3.17855E+13,BR,BILLING,BRL,151784.22
P71166168797394,SG,N,9/9/21 6:55,3.17855E+13,,BILLING,BRL,152126.32
P71166168797394,SG,N,9/14/21 8:15,3.17855E+13,BR,BILLING,BRL,"151,951.15"
P71166168797394,SG,N,10/11/21 11:35,3.17855E+13,BR,BILLING,BRL,"151,762.17"
P71166168797394,SG,N,10/30/21 9:10,3.17855E+13,BR,BILLING,BRL,151580.84
P71166168797394,SG,N,11/6/21 12:56,3.17855E+13,BR,BILLING,SGD,22435.27
P71166168797394,SG,N,11/16/21 12:35,3.17855E+13,BR,INVESTMENT,CNY,151709.53
P71166168797394,SG,N,2/2/21 12:14,3.17855E+13,,TT,BRL,368856.35
P71166168797394,SG,N,2/3/21 11:07,3.17855E+13,BR,TT,BRL,369522.41
P71166168797394,SG,N,2/17/21 6:41,3.17855E+13,BR,TT,HKD,369413.7
P71166168797394,SG,N,3/8/21 8:14,3.17855E+13,BR,TT,SGD,67100
